case_id,confirmed_date,state_name,county_name,confirmed_count,death_count
57,2020-03-01,FL,Hillsborough,1,0
58,2020-03-01,RI,Providence,1,0
59,2020-03-01,Wuhan Evacuee,Unassigned,1,0
60,2020-03-01,OR,Washington,1,0
61,2020-03-01,Diamond Princess,Unassigned,1,0
62,2020-03-01,NY,Oneida,2,0
63,2020-03-01,WA,King,0,1
64,2020-03-01,WA,King,0,1
65,2020-03-01,WA,King,0,1
66,2020-03-01,WA,King,0,1
67,2020-03-01,WA,Snohomish,0,1
68,2020-03-02,NH,Grafton,1,0
69,2020-03-02,IL,Cook,1,0
70,2020-03-02,OR,Washington,1,0
71,2020-03-02,CA,Santa Clara,1,0
72,2020-03-02,CA,Santa Clara,1,0
73,2020-03-02,CA,San Mateo,1,0
74,2020-03-02,WA,King,1,0
75,2020-03-02,CA,Sonoma,1,0
76,2020-03-02,WA,Snohomish,1,0
77,2020-03-02,CA,Placer,1,0
78,2020-03-02,MA,Norfolk,1,0
79,2020-03-02,GA,Fulton,1,0
80,2020-03-02,GA,Fulton,1,0
81,2020-03-02,WA,King,1,0
82,2020-03-02,WA,King,1,0
83,2020-03-02,WA,King,1,0
84,2020-03-02,CA,Sacramento,2,0
85,2020-03-02,WA,King,0,1
86,2020-03-02,WA,King,0,1
87,2020-03-03,NY,New York,1,0
88,2020-03-03,AZ,Maricopa,1,0
89,2020-03-03,FL,Hillsborough,1,0
90,2020-03-03,WA,King,1,0
91,2020-03-03,WA,King,1,0
92,2020-03-03,WA,King,1,0
93,2020-03-03,WA,King,1,0
94,2020-03-03,WA,King,1,0
95,2020-03-03,WA,King,1,0
96,2020-03-03,WA,King,1,0
97,2020-03-03,NC,Wake,1,0
98,2020-03-03,CA,Santa Clara,1,0
99,2020-03-03,CA,Santa Clara,1,0
100,2020-03-03,NH,Grafton,1,0
101,2020-03-03,CA,Alameda,1,0
102,2020-03-03,CA,Orange,1,0
103,2020-03-03,CA,Orange,1,0
104,2020-03-03,CA,Contra Costa,1,0
105,2020-03-03,CA,Los Angeles,1,0
106,2020-03-03,CA,Placer,1,0
107,2020-03-03,WA,King,1,0
108,2020-03-03,FL,Gadsden,1,0
109,2020-03-03,WA,King,0,1
110,2020-03-03,WA,King,0,1
111,2020-03-03,CA,Placer,0,1
112,2020-03-04,NY,Westchester,1,0
113,2020-03-04,NY,Westchester,1,0
114,2020-03-04,NY,Westchester,1,0
115,2020-03-04,NY,Westchester,1,0
116,2020-03-04,CA,Los Angeles,1,0
117,2020-03-04,CA,Los Angeles,1,0
118,2020-03-04,CA,Los Angeles,1,0
119,2020-03-04,CA,Los Angeles,1,0
120,2020-03-04,CA,Los Angeles,1,0
121,2020-03-04,WA,King,1,0
122,2020-03-04,WA,King,1,0
123,2020-03-04,WA,King,1,0
124,2020-03-04,WA,King,1,0
125,2020-03-04,WA,King,1,0
126,2020-03-04,WA,King,1,0
127,2020-03-04,WA,King,1,0
128,2020-03-04,WA,King,1,0
129,2020-03-04,WA,King,1,0
130,2020-03-04,WA,Snohomish,1,0
131,2020-03-04,NY,Westchester,1,0
132,2020-03-04,NY,Westchester,1,0
133,2020-03-04,NY,Westchester,1,0
134,2020-03-04,NY,Westchester,1,0
135,2020-03-04,NY,Westchester,1,0
136,2020-03-04,CA,Santa Clara,1,0
137,2020-03-04,CA,Santa Clara,1,0
138,2020-03-04,CA,Santa Clara,1,0
139,2020-03-04,TX,Fort Bend,1,0
140,2020-03-04,NJ,Bergen,1,0
141,2020-03-04,WA,King,1,0
142,2020-03-04,WA,Grant,1,0
143,2020-03-04,FL,Leon,1,0
144,2020-03-04,FL,Okaloosa,1,0
145,2020-03-04,FL,Miami-Dade,1,0
146,2020-03-04,FL,Palm Beach,1,0
147,2020-03-04,WA,King,0,1
148,2020-03-04,WA,King,0,1
149,2020-03-04,WA,Grant,0,1
150,2020-03-05,NY,New York,1,0
151,2020-03-05,NY,New York,1,0
152,2020-03-05,NV,Clark,1,0
153,2020-03-05,TN,Williamson,1,0
154,2020-03-05,FL,Santa Rosa,1,0
155,2020-03-05,NY,Westchester,8,0
156,2020-03-05,IL,Cook,1,0
157,2020-03-05,WA,King,19,0
158,2020-03-05,WA,Snohomish,10,0
159,2020-03-05,CA,San Francisco,1,0
160,2020-03-05,CA,San Francisco,1,0
161,2020-03-05,CA,Orange,1,0
162,2020-03-05,NJ,Bergen,1,0
163,2020-03-05,NY,Nassau,1,0
164,2020-03-05,CA,Los Angeles,4,0
165,2020-03-05,TX,Harris,2,0
166,2020-03-05,CA,Santa Clara,6,0
167,2020-03-05,CO,Summit,1,0
168,2020-03-05,MA,Middlesex,1,0
169,2020-03-05,MD,Montgomery,3,0
170,2020-03-05,CO,Douglas,1,0
171,2020-03-05,MA,Suffolk,1,0
172,2020-03-05,WA,King,1,0
173,2020-03-05,TX,Harris,2,0
174,2020-03-05,CA,Sonoma,1,0
175,2020-03-05,FL,Santa Rosa,0,1
176,2020-03-06,PA,Delaware,1,0
177,2020-03-06,PA,Wayne,1,0
178,2020-03-06,TX,Harris,1,0
179,2020-03-06,TX,Harris,1,0
180,2020-03-06,NC,Chatham,1,0
181,2020-03-06,IN,Marion,1,0
182,2020-03-06,GA,Floyd,1,0
183,2020-03-06,AZ,Pinal,1,0
184,2020-03-06,MA,Norfolk,1,0
185,2020-03-06,MA,Suffolk,3,0
186,2020-03-06,NY,Westchester,8,0
187,2020-03-06,CA,Contra Costa,2,0
188,2020-03-06,CA,Contra Costa,1,0
189,2020-03-06,NV,Washoe,1,0
190,2020-03-06,CA,Yolo,1,0
191,2020-03-06,CA,Los Angeles,2,0
192,2020-03-06,NJ,Camden,1,0
193,2020-03-06,WA,Jefferson,1,0
194,2020-03-06,WA,King,7,0
195,2020-03-06,WA,Snohomish,1,0
196,2020-03-06,MN,Ramsey,1,0
197,2020-03-06,KY,Fayette,1,0
198,2020-03-06,CO,Denver,2,0
199,2020-03-06,NE,Douglas,1,0
200,2020-03-06,Grand Princess,Unassigned,20,0
201,2020-03-06,NY,Westchester,8,0
202,2020-03-06,OK,Tulsa,1,0
203,2020-03-06,NY,Nassau,3,0
204,2020-03-06,CO,El Paso,1,0
205,2020-03-06,NJ,Bergen,1,0
206,2020-03-06,CA,Santa Clara,1,0
207,2020-03-06,CA,Santa Clara,1,0
208,2020-03-06,CA,Santa Clara,1,0
209,2020-03-06,CA,Santa Clara,1,0
210,2020-03-06,SC,Kershaw,1,0
211,2020-03-06,SC,Charleston,1,0
212,2020-03-06,IL,Cook,1,0
213,2020-03-06,TX,Fort Bend,2,0
214,2020-03-06,HI,Honolulu,1,0
215,2020-03-06,RI,Providence,1,0
216,2020-03-06,CO,Douglas,2,0
217,2020-03-06,CO,Eagle,1,0
218,2020-03-06,WA,Pierce,1,0
219,2020-03-06,FL,Broward,1,0
220,2020-03-06,FL,Lee,1,0
221,2020-03-06,UT,Davis,1,0
222,2020-03-06,CA,Alameda,1,0
223,2020-03-06,CA,San Francisco,1,0
224,2020-03-06,NY,Rockland,2,0
225,2020-03-06,NY,New York,1,0
226,2020-03-06,CA,Ventura,1,0
227,2020-03-06,CA,Solano,1,0
228,2020-03-06,CA,Placer,3,0
229,2020-03-06,FL,Lee,0,1
230,2020-03-07,GA,Cobb,1,0
231,2020-03-07,GA,Fulton,1,0
232,2020-03-07,AZ,Pinal,2,0
233,2020-03-07,NY,New York,1,0
234,2020-03-07,NY,New York,3,0
235,2020-03-07,NY,Saratoga,2,0
236,2020-03-07,WA,Clark,1,0
237,2020-03-07,NY,Westchester,23,0
238,2020-03-07,OR,Jackson,2,0
239,2020-03-07,OR,Klamath,1,0
240,2020-03-07,MA,Middlesex,4,0
241,2020-03-07,OR,Washington,1,0
242,2020-03-07,CA,Madera,1,0
243,2020-03-07,WA,King,12,0
244,2020-03-07,WA,Snohomish,8,0
245,2020-03-07,FL,Charlotte,1,0
246,2020-03-07,CA,Santa Clara,1,0
247,2020-03-07,CA,Santa Cruz,1,0
248,2020-03-07,CA,Santa Clara,1,0
249,2020-03-07,CA,San Francisco,5,0
250,2020-03-07,CA,Los Angeles,1,0
251,2020-03-07,WA,Kittitas,1,0
252,2020-03-07,MA,Berkshire,1,0
253,2020-03-07,DC,District of Columbia,1,0
254,2020-03-07,CA,Santa Clara,6,0
255,2020-03-07,PA,Montgomery,2,0
256,2020-03-07,NY,Westchester,13,0
257,2020-03-07,KS,Johnson,1,0
258,2020-03-07,FL,Okaloosa,1,0
259,2020-03-07,VA,Fairfax,1,0
260,2020-03-07,FL,Volusia,1,0
261,2020-03-07,MO,St. Louis,1,0
262,2020-03-07,NY,New York,2,0
263,2020-03-07,GA,Gwinnett,1,0
264,2020-03-07,NY,New York,1,0
265,2020-03-07,GA,Fulton,1,0
266,2020-03-07,FL,Manatee,1,0
267,2020-03-07,CA,Fresno,1,0
268,2020-03-07,VT,Bennington,1,0
269,2020-03-07,WA,Pierce,2,0
270,2020-03-07,NH,Grafton,1,0
271,2020-03-07,NH,Rockingham,1,0
272,2020-03-07,GA,Polk,1,0
273,2020-03-07,FL,Lee,1,0
274,2020-03-07,WA,King,0,1
275,2020-03-07,WA,King,0,1
276,2020-03-07,WA,King,0,1
277,2020-03-07,WA,King,0,1
278,2020-03-07,WA,King,0,1
279,2020-03-08,CA,Riverside,1,0
280,2020-03-08,VA,Fairfax,1,0
281,2020-03-08,NY,Westchester,13,0
282,2020-03-08,NY,Ulster,1,0
283,2020-03-08,NY,Nassau,1,0
284,2020-03-08,TX,Fort Bend,3,0
285,2020-03-08,TN,Shelby,1,0
286,2020-03-08,CT,Fairfield,1,0
287,2020-03-08,TN,Davidson,1,0
288,2020-03-08,IN,Hendricks,1,0
289,2020-03-08,NJ,Bergen,1,0
290,2020-03-08,NJ,Hudson,1,0
291,2020-03-08,OR,Washington,4,0
292,2020-03-08,OR,Umatilla,1,0
293,2020-03-08,OR,Douglas,1,0
294,2020-03-08,OR,Marion,1,0
295,2020-03-08,IL,Cook,1,0
296,2020-03-08,WA,King,12,0
297,2020-03-08,MA,Suffolk,5,0
298,2020-03-08,MA,Middlesex,5,0
299,2020-03-08,MA,Norfolk,4,0
300,2020-03-08,MA,Worcester,1,0
301,2020-03-08,CA,Santa Clara,5,0
302,2020-03-08,NV,Clark,1,0
303,2020-03-08,CA,Contra Costa,1,0
304,2020-03-08,CA,Contra Costa,1,0
305,2020-03-08,PA,Montgomery,2,0
306,2020-03-08,CA,Contra Costa,1,0
307,2020-03-08,CA,Contra Costa,1,0
308,2020-03-08,CA,Contra Costa,1,0
309,2020-03-08,WA,Snohomish,4,0
310,2020-03-08,MD,Harford,1,0
311,2020-03-08,SC,Kershaw,1,0
312,2020-03-08,SC,Kershaw,1,0
313,2020-03-08,MD,Montgomery,1,0
314,2020-03-08,WA,Pierce,4,0
315,2020-03-08,SC,Kershaw,1,0
316,2020-03-08,SC,Spartanburg,1,0
317,2020-03-08,KY,Harrison,1,0
318,2020-03-08,KY,Fayette,1,0
319,2020-03-08,KY,Jefferson,1,0
320,2020-03-08,CA,Orange,1,0
321,2020-03-08,FL,Broward,1,0
322,2020-03-08,NV,Washoe,1,0
323,2020-03-08,IA,Johnson,3,0
324,2020-03-08,NY,Suffolk,1,0
325,2020-03-08,MN,Carver,1,0
326,2020-03-08,NE,Douglas,2,0
327,2020-03-08,CA,Shasta,1,0
328,2020-03-08,HI,Honolulu,1,0
329,2020-03-08,GA,Fulton,1,0
330,2020-03-08,GA,Cherokee,1,0
331,2020-03-08,GA,Cobb,2,0
332,2020-03-08,IN,Hendricks,1,0
333,2020-03-08,NY,New York,1,0
334,2020-03-08,NY,Nassau,2,0
335,2020-03-08,IN,Noble,1,0
336,2020-03-08,VA,Arlington,1,0
337,2020-03-08,MA,Norfolk,4,0
338,2020-03-08,SC,Kershaw,1,0
339,2020-03-08,WA,Kitsap,1,0
340,2020-03-08,CA,Placer,2,0
341,2020-03-08,WA,King,0,1
342,2020-03-09,NY,New York,2,0
343,2020-03-09,NY,Nassau,6,0
344,2020-03-09,NY,Westchester,16,0
345,2020-03-09,NY,New York,3,0
346,2020-03-09,NY,Nassau,4,0
347,2020-03-09,NY,Rockland,2,0
348,2020-03-09,PA,Montgomery,1,0
349,2020-03-09,TN,Williamson,1,0
350,2020-03-09,TX,Collin,1,0
351,2020-03-09,CO,Larimer,1,0
352,2020-03-09,CA,San Francisco,5,0
353,2020-03-09,LA,Jefferson,1,0
354,2020-03-09,NJ,Passaic,1,0
355,2020-03-09,OH,Cuyahoga,3,0
356,2020-03-09,CA,San Mateo,7,0
357,2020-03-09,CA,Los Angeles,1,0
358,2020-03-09,CA,Los Angeles,1,0
359,2020-03-09,CA,Marin,1,0
360,2020-03-09,WA,King,33,0
361,2020-03-09,PA,Monroe,1,0
362,2020-03-09,PA,Montgomery,2,0
363,2020-03-09,NJ,Bergen,1,0
364,2020-03-09,NJ,Union,1,0
365,2020-03-09,NJ,Monmouth,1,0
366,2020-03-09,NJ,Monmouth,1,0
367,2020-03-09,IL,Cook,4,0
368,2020-03-09,CA,Santa Cruz,1,0
369,2020-03-09,MA,Berkshire,4,0
370,2020-03-09,MA,Middlesex,5,0
371,2020-03-09,IA,Johnson,4,0
372,2020-03-09,CO,Denver,1,0
373,2020-03-09,WA,Snohomish,6,0
374,2020-03-09,CA,Riverside,3,0
375,2020-03-09,NY,New York,1,0
376,2020-03-09,AZ,Pima,1,0
377,2020-03-09,KY,Fayette,1,0
378,2020-03-09,KY,Harrison,1,0
379,2020-03-09,WI,Pierce,1,0
380,2020-03-09,NC,Wake,5,0
381,2020-03-09,MD,Prince George's,1,0
382,2020-03-09,IA,Pottawattamie,1,0
383,2020-03-09,FL,Volusia,1,0
384,2020-03-09,CA,Los Angeles,3,0
385,2020-03-09,CA,Sacramento,7,0
386,2020-03-09,CA,Santa Clara,6,0
387,2020-03-09,GA,Cobb,1,0
388,2020-03-09,GA,Fayette,1,0
389,2020-03-09,GA,Gwinnett,1,0
390,2020-03-09,GA,DeKalb,2,0
391,2020-03-09,VA,Fairfax,1,0
392,2020-03-09,VA,Spotsylvania,1,0
393,2020-03-09,DC,District of Columbia,3,0
394,2020-03-09,CO,Eagle,1,0
395,2020-03-09,IN,Adams,1,0
396,2020-03-09,CA,San Diego,1,0
397,2020-03-09,CO,Arapahoe,1,0
398,2020-03-09,WA,Pierce,7,0
399,2020-03-09,Diamond Princess,Riverside,1,0
400,2020-03-09,WA,King,0,1
401,2020-03-09,WA,King,0,1
402,2020-03-10,CT,Litchfield,1,0
403,2020-03-10,VA,Virginia Beach,2,0
404,2020-03-10,FL,Broward,1,0
405,2020-03-10,NY,New York,16,0
406,2020-03-10,UT,Weber-Morgan,1,0
407,2020-03-10,PA,Montgomery,1,0
408,2020-03-10,IN,Boone,1,0
409,2020-03-10,NY,New York,1,0
410,2020-03-10,MD,Prince George's,2,0
411,2020-03-10,NY,Nassau,2,0
412,2020-03-10,WI,Dane,1,0
413,2020-03-10,TX,Collin,2,0
414,2020-03-10,OK,Tulsa,1,0
415,2020-03-10,NY,Westchester,10,0
416,2020-03-10,VA,Loudoun,1,0
417,2020-03-10,TN,Williamson,2,0
418,2020-03-10,TX,Gregg,1,0
419,2020-03-10,NJ,Bergen,1,0
420,2020-03-10,CO,Arapahoe,1,0
421,2020-03-10,NJ,Bergen,1,0
422,2020-03-10,PA,Philadelphia,1,0
423,2020-03-10,NJ,Burlington,2,0
424,2020-03-10,CO,Denver,1,0
425,2020-03-10,CO,Eagle,1,0
426,2020-03-10,CA,San Francisco,1,0
427,2020-03-10,MN,Anoka,1,0
428,2020-03-10,OR,Multnomah,1,0
429,2020-03-10,TN,Sullivan,1,0
430,2020-03-10,NY,Rockland,2,0
431,2020-03-10,NH,Rockingham,1,0
432,2020-03-10,IL,Cook,6,0
433,2020-03-10,IL,Kane,1,0
434,2020-03-10,IL,McHenry,1,0
435,2020-03-10,LA,Orleans,1,0
436,2020-03-10,MA,Middlesex,26,0
437,2020-03-10,SC,Kershaw,2,0
438,2020-03-10,WA,King,74,0
439,2020-03-10,WA,Snohomish,17,0
440,2020-03-10,RI,Providence,2,0
441,2020-03-10,KY,Harrison,2,0
442,2020-03-10,WA,Kitsap,1,0
443,2020-03-10,MA,Suffolk,9,0
444,2020-03-10,MA,Norfolk,13,0
445,2020-03-10,MA,Berkshire,2,0
446,2020-03-10,MA,Essex,1,0
447,2020-03-10,WA,Pierce,3,0
448,2020-03-10,WA,Skagit,1,0
449,2020-03-10,TX,Dallas,1,0
450,2020-03-10,CA,Los Angeles,1,0
451,2020-03-10,SD,Pennington,1,0
452,2020-03-10,SD,Beadle,1,0
453,2020-03-10,SD,Charles Mix,1,0
454,2020-03-10,SD,Davison,1,0
455,2020-03-10,MD,Montgomery,1,0
456,2020-03-10,SD,Minnehaha,1,0
457,2020-03-10,CA,Santa Clara,2,0
458,2020-03-10,IA,Johnson,5,0
459,2020-03-10,TX,Tarrant,1,0
460,2020-03-10,NE,Douglas,1,0
461,2020-03-10,WA,Snohomish,6,0
462,2020-03-10,WA,Whatcom,1,0
463,2020-03-10,CA,Solano,3,0
464,2020-03-10,CA,Alameda,1,0
465,2020-03-10,CA,San Joaquin,1,0
466,2020-03-10,CA,Contra Costa,1,0
467,2020-03-10,CO,Denver,1,0
468,2020-03-10,CO,Jefferson,1,0
469,2020-03-10,TX,Harris,1,0
470,2020-03-10,NY,Suffolk,3,0
471,2020-03-10,MI,Oakland,1,0
472,2020-03-10,MI,Wayne,1,0
473,2020-03-10,TX,Montgomery,1,0
474,2020-03-10,CA,Calaveras,2,0
475,2020-03-10,FL,Alachua,1,0
476,2020-03-10,TX,Dallas,1,0
477,2020-03-10,CA,Sacramento,1,0
478,2020-03-10,GA,Fulton,1,0
479,2020-03-10,GA,Cobb,3,0
480,2020-03-10,PA,Bucks,2,0
481,2020-03-10,LA,Orleans,1,0
482,2020-03-10,FL,Nassau,1,0
483,2020-03-10,FL,Collier,3,0
484,2020-03-10,FL,Pinellas,2,0
485,2020-03-10,FL,Pasco,1,0
486,2020-03-10,WA,Island,1,0
487,2020-03-10,CA,Santa Clara,3,0
488,2020-03-10,NE,Knox,1,0
489,2020-03-10,CA,Alameda,1,0
490,2020-03-10,LA,Orleans,1,0
491,2020-03-10,LA,Orleans,1,0
492,2020-03-10,LA,Orleans,1,0
493,2020-03-10,NJ,Bergen,0,1
494,2020-03-10,SD,Pennington,0,1
495,2020-03-10,CA,Sacramento,0,1
496,2020-03-10,WA,King,0,1
497,2020-03-10,WA,King,0,1
498,2020-03-11,GA,Charlton,1,0
499,2020-03-11,NY,New York,11,0
500,2020-03-11,NY,Westchester,13,0
501,2020-03-11,IN,Johnson,3,0
502,2020-03-11,IN,Howard,1,0
503,2020-03-11,VA,Hanover,1,0
504,2020-03-11,PA,Montgomery,1,0
505,2020-03-11,NM,Socorro,2,0
506,2020-03-11,NM,Bernalillo,1,0
507,2020-03-11,AR,Jefferson,1,0
508,2020-03-11,CA,San Mateo,6,0
509,2020-03-11,NJ,Middlesex,2,0
510,2020-03-11,AZ,Maricopa,1,0
511,2020-03-11,AZ,Pinal,2,0
512,2020-03-11,MN,Olmsted,1,0
513,2020-03-11,CO,Pitkin,3,0
514,2020-03-11,OH,Stark,1,0
515,2020-03-11,NY,Nassau,9,0
516,2020-03-11,CA,Stanislaus,1,0
517,2020-03-11,CA,Stanislaus,1,0
518,2020-03-11,MN,Ramsey,1,0
519,2020-03-11,WA,Snohomish,8,0
520,2020-03-11,CO,Arapahoe,1,0
521,2020-03-11,CO,Gunnison,2,0
522,2020-03-11,CO,Jefferson,2,0
523,2020-03-11,NJ,Bergen,4,0
524,2020-03-11,CO,Eagle,1,0
525,2020-03-11,NJ,Monmouth,2,0
526,2020-03-11,CO,Denver,1,0
527,2020-03-11,CA,Los Angeles,6,0
528,2020-03-11,IL,Cook,5,0
529,2020-03-11,IN,St. Joseph,1,0
530,2020-03-11,WA,Thurston,1,0
531,2020-03-11,CT,Fairfield,1,0
532,2020-03-11,NV,Clark,3,0
533,2020-03-11,TN,Davidson,1,0
534,2020-03-11,DE,New Castle,1,0
535,2020-03-11,OR,Polk,1,0
536,2020-03-11,OR,Marion,1,0
537,2020-03-11,OR,Umatilla,1,0
538,2020-03-11,OR,Deschutes,1,0
539,2020-03-11,PA,Monroe,1,0
540,2020-03-11,TN,Williamson,1,0
541,2020-03-11,NY,New York,5,0
542,2020-03-11,IL,Lake,1,0
543,2020-03-11,MA,Middlesex,3,0
544,2020-03-11,DC,District of Columbia,6,0
545,2020-03-11,CO,Pitkin,6,0
546,2020-03-11,UT,Summit,1,0
547,2020-03-11,CO,Denver,1,0
548,2020-03-11,WA,King,44,0
549,2020-03-11,WA,Kittitas,1,0
550,2020-03-11,SC,Lancaster,1,0
551,2020-03-11,WI,Fond du Lac,2,0
552,2020-03-11,WI,Waukesha,1,0
553,2020-03-11,SD,Minnehaha,1,0
554,2020-03-11,SD,Bon Homme,1,0
555,2020-03-11,TX,Dallas,1,0
556,2020-03-11,WA,Snohomish,7,0
557,2020-03-11,LA,Orleans,4,0
558,2020-03-11,IA,Johnson,1,0
559,2020-03-11,VT,Chittenden,1,0
560,2020-03-11,NC,Wake,1,0
561,2020-03-11,MD,Montgomery,1,0
562,2020-03-11,MD,Baltimore,1,0
563,2020-03-11,GA,Lowndes,1,0
564,2020-03-11,MD,Prince George's,1,0
565,2020-03-11,MS,Forrest,1,0
566,2020-03-11,CA,Santa Cruz,2,0
567,2020-03-11,NC,Durham,1,0
568,2020-03-11,NM,Santa Fe,1,0
569,2020-03-11,NE,Douglas,5,0
570,2020-03-11,LA,Orleans,1,0
571,2020-03-11,LA,Caddo,1,0
572,2020-03-11,LA,Lafourche,1,0
573,2020-03-11,GA,Cobb,1,0
574,2020-03-11,GA,DeKalb,2,0
575,2020-03-11,GA,Lee,1,0
576,2020-03-11,CA,Los Angeles,1,0
577,2020-03-11,GA,Fulton,1,0
578,2020-03-11,GA,Bartow,3,0
579,2020-03-11,WY,Sheridan,1,0
580,2020-03-11,FL,Broward,1,0
581,2020-03-11,ND,Ward,1,0
582,2020-03-11,OR,Linn,2,0
583,2020-03-11,TX,Harris,1,0
584,2020-03-11,NY,Monroe,1,0
585,2020-03-11,VA,Prince Edward,1,0
586,2020-03-11,CA,Riverside,1,0
587,2020-03-11,CA,Tulare,1,0
588,2020-03-11,UT,Salt Lake,1,0
589,2020-03-11,CA,Ventura,1,0
590,2020-03-11,CA,Orange,1,0
591,2020-03-11,CA,Marin,2,0
592,2020-03-11,IN,Marion,1,0
593,2020-03-11,VA,Alexandria,1,0
594,2020-03-11,GA,Bartow,1,0
595,2020-03-11,GA,Floyd,1,0
596,2020-03-11,NY,New York,1,0
597,2020-03-11,SD,Minnehaha,1,0
598,2020-03-11,CA,Los Angeles,0,1
599,2020-03-11,WA,Snohomish,0,1
600,2020-03-11,WA,Snohomish,0,1
601,2020-03-11,GA,Cobb,0,1
602,2020-03-11,WA,King,0,1
603,2020-03-11,WA,King,0,1
604,2020-03-11,WA,King,0,1
605,2020-03-11,WA,King,0,1
606,2020-03-12,NY,Suffolk,2,0
607,2020-03-12,NY,Ulster,1,0
608,2020-03-12,FL,Miami-Dade,1,0
609,2020-03-12,FL,Broward,1,0
610,2020-03-12,FL,Broward,1,0
611,2020-03-12,FL,Lee,1,0
612,2020-03-12,NY,New York,8,0
613,2020-03-12,OH,Trumbull,1,0
614,2020-03-12,NC,Forsyth,1,0
615,2020-03-12,NC,Forsyth,1,0
616,2020-03-12,NC,Johnston,1,0
617,2020-03-12,PA,Montgomery,4,0
618,2020-03-12,PA,Northampton,1,0
619,2020-03-12,NY,Albany,1,0
620,2020-03-12,NY,Albany,1,0
621,2020-03-12,NY,Nassau,13,0
622,2020-03-12,LA,Orleans,1,0
623,2020-03-12,NC,Mecklenburg,1,0
624,2020-03-12,DE,New Castle,3,0
625,2020-03-12,VA,James City,2,0
626,2020-03-12,KS,Johnson,3,0
627,2020-03-12,CT,Fairfield,1,0
628,2020-03-12,ME,Androscoggin,1,0
629,2020-03-12,NY,Orange,1,0
630,2020-03-12,AR,Jefferson,1,0
631,2020-03-12,CA,Imperial,2,0
632,2020-03-12,CA,San Mateo,2,0
633,2020-03-12,NY,Saratoga,1,0
634,2020-03-12,MN,Dakota,1,0
635,2020-03-12,NJ,Bergen,1,0
636,2020-03-12,CA,San Francisco,4,0
637,2020-03-12,NH,Rockingham,1,0
638,2020-03-12,TX,Harris,1,0
639,2020-03-12,NV,Clark,3,0
640,2020-03-12,NY,Suffolk,10,0
641,2020-03-12,UT,Salt Lake,1,0
642,2020-03-12,PA,Pike,1,0
643,2020-03-12,FL,Seminole,1,0
644,2020-03-12,NM,Bernalillo,1,0
645,2020-03-12,CA,San Mateo,3,0
646,2020-03-12,NJ,Essex,1,0
647,2020-03-12,NJ,Monmouth,1,0
648,2020-03-12,NJ,Morris,1,0
649,2020-03-12,NJ,Somerset,1,0
650,2020-03-12,CO,Denver,3,0
651,2020-03-12,CO,Eagle,3,0
652,2020-03-12,CO,Gunnison,1,0
653,2020-03-12,CO,Jefferson,1,0
654,2020-03-12,CO,Pitkin,1,0
655,2020-03-12,CA,Riverside,1,0
656,2020-03-12,CO,Adams,2,0
